1,32940.92936281371,38,0.017,0.019,2.626,1.458,0.0,42,34,54.7,58.3,52.9,424.8,1467.0,2.443,0,82.0,84.9,80.1,490.3,425.1,86.1,155.9,704.1,65.0,347.0,2.013,7.158,483.0,4485,19.884,12.57,88.7,90.9,18.393,101.6
1,36723.17846393532,36,0.019,0.022,2.067,1.436,0.0,38,33,54.3,57.2,52.7,426.1,1182.0,1.996,0,83.1,84.7,81.5,480.0,412.7,86.0,138.2,577.8,66.0,331.0,2.684,10.961,372.3,4485,15.534,12.58,84.6,86.7,18.579,101.6
1,26343.4631925886,38,0.016,0.019,1.4,1.386,0.0,46,30,53.2,57.9,50.4,424.8,716.7,1.251,0,82.0,84.0,74.7,452.3,404.5,86.0,80.8,352.6,72.0,355.0,2.461,9.171,224.1,4435,18.641,12.22,78.1,74.5,18.02,101.6
1,12622.810737014715,36,0.009,0.011,0.7090001,1.332,0.0,41,32,52.2,55.2,49.6,425.4,196.7,0.361,0,81.0,82.4,77.2,442.0,413.7,86.0,18.27,94.5,73.0,308.0,1.566,6.487,47.92,4342,19.884,12.11,73.9,72.7,19.387,101.6
1,8392.9383432972,39,0.001,0.002,0.126,1.421,0.0,43,36,54.0,55.0,51.6,428.8,37.78,0.087,0,80.1,81.5,78.4,436.1,417.9,86.1,4.821,20.43,66.0,325.0,1.342,6.263,-2.586,4300,19.449,12.04,71.8,71.4,19.014,101.6
1,0.0,44,0.0,0.0,0.0,1.456,0.0,47,41,54.7,55.8,54.0,440.1,-3.492,0.0,0,78.3,80.1,76.3,432.3,420.2,86.1,-0.075,0.0,43.0,234.0,0.895,3.132,-12.04,4303,19.884,11.95,70.9,70.3,19.325,101.7
1,0.0,91,0.0,0.0,0.045,1.861,0.043,94,88,61.5,62.1,60.1,449.1,2.246,0.011,0,63.1,64.0,62.4,403.9,401.5,86.3,1.888,1.974,46.0,208.0,0.671,2.237,-2.303,4216,10.066,11.73,63.1,63.0,10.501,101.9
1,3062.045375436776,92,0.0,0.0,0.494,1.843,0.028,94,91,61.2,62.1,60.6,440.7,49.86,0.097,0,63.1,64.4,62.2,405.6,401.3,86.4,6.566,22.01,47.0,337.0,1.118,3.579,11.23,4218,4.474,11.78,63.9,63.5,14.726,102.0
1,4029.226179416436,94,0.001,0.001,1.162,1.872,0.071,95,93,61.7,62.2,61.2,448.4,118.8,0.204,0,63.0,63.5,62.2,408.1,403.3,86.4,12.19,52.81,53.0,220.0,0.895,2.684,35.81,4227,19.884,11.74,64.8,64.6,9.383,102.0
1,7895.226477841159,93,0.002,0.002,1.835,1.911,0.016,94,92,62.2,63.5,61.5,442.0,258.3,0.441,0,63.7,65.5,62.6,417.2,408.2,86.4,25.11,112.5,53.0,233.0,0.671,2.013,78.5,4262,14.789,11.9,67.8,67.6,14.043,102.0
1,15445.629130600078,89,0.004,0.004,2.436,1.963,0.0,94,84,63.0,64.0,61.0,437.1,490.4,0.822,0,65.5,68.2,63.5,428.5,418.8,86.4,45.35,212.9,55.0,291.0,0.895,4.698,157.7,4354,7.581,12.1,71.6,71.2,16.963,102.0
2,17176.6731595174,83,0.006,0.007,2.911,1.978,0.0,92,74,63.1,65.3,61.5,432.6,1388.0,2.228,0,67.1,73.4,64.4,453.0,436.3,86.4,134.1,641.1,69.0,269.0,1.342,5.369,490.3,4488,19.884,12.31,80.8,79.2,17.461,102.0
2,42174.62272488966,69,0.016,0.017,3.23,1.86,0.0,76,61,61.3,65.3,59.0,425.9,1558.0,2.576,0,70.9,73.4,68.4,469.5,458.4,86.4,152.7,743.1,64.0,9.0,2.013,6.487,579.3,4516,19.884,12.61,86.9,84.2,18.641,102.0
1,55926.91982695964,59,0.019,0.021,3.373,1.746,0.0,64,53,59.7,61.3,57.9,422.3,1805.0,2.985,0,73.0,78.6,70.7,477.2,437.3,86.3,178.2,865.0,68.0,15.0,2.461,7.158,647.2,4509,19.635,12.63,88.3,87.3,18.828,101.9
1,19953.258023625887,49,0.022,0.025,3.312,1.591,0.0,55,43,57.0,60.6,54.5,420.6,1958.0,3.194,0,75.6,78.8,73.4,489.9,395.4,86.3,190.9,938.0,57.0,313.0,2.237,7.382,652.9,4499,16.218,12.6,90.0,92.5,18.765,101.9
1,36805.45793561267,41,0.019,0.021,2.061,1.464,0.0,45,36,54.9,58.3,52.3,420.8,1134.0,1.906,0,79.9,81.1,78.4,478.3,397.5,86.2,132.4,550.6,67.0,256.0,1.79,7.158,337.5,4486,18.641,12.52,84.7,86.7,18.455,101.7
1,28304.58069692036,43,0.014,0.016,1.39,1.525,0.0,48,39,55.9,58.5,54.1,421.4,759.9,1.35,0,79.0,80.8,74.7,456.5,390.9,86.1,87.9,374.0,58.0,283.0,1.566,4.921,220.4,4399,19.884,12.14,81.0,75.7,18.517,101.7
1,14596.710695582628,41,0.009,0.011,0.697,1.507,0.0,44,37,55.6,58.3,54.0,423.4,375.1,0.82,0,79.0,81.3,76.8,442.6,384.0,86.1,25.7,192.3,46.0,277.0,1.118,6.04,108.0,4330,19.884,12.0,75.6,70.3,19.076,101.7
1,4444.086725693865,47,0.005,0.006,0.12,1.462,0.0,52,42,54.7,56.1,53.4,428.4,39.6,0.071,0,77.0,79.5,73.9,424.0,373.1,86.1,3.502,12.93,32.0,276.0,0.895,3.132,-41.38,4336,19.884,12.03,67.5,66.9,19.573,101.7
1,0.0,52,-0.001,-0.001,0.0,1.479,0.0,53,50,55.0,55.8,54.7,435.5,-3.26,0.001,0,74.3,75.6,72.7,414.3,363.9,86.2,1.397,0.0,40.0,75.0,1.79,6.935,-51.81,4299,19.884,11.94,64.4,64.6,19.635,101.8
